	x (m)	y (m)	Mesure ch1 (V)	Mesure ch2 (V)
367	 1.3200e-02	-1.9800e-02	 4.4168e+00	 2.6900e+00
368	 1.3400e-02	-1.9800e-02	 4.3688e+00	 2.6933e+00
369	 1.3600e-02	-1.9800e-02	 4.4802e+00	 2.5184e+00
370	 1.3800e-02	-1.9800e-02	 4.3149e+00	 2.6950e+00
371	 1.4000e-02	-1.9800e-02	 4.4115e+00	 2.1500e+00
372	 1.4200e-02	-1.9800e-02	 4.3264e+00	 2.5608e+00
373	 1.4400e-02	-1.9800e-02	 4.2892e+00	 2.3319e+00
374	 1.4600e-02	-1.9800e-02	 4.3872e+00	 2.4905e+00
375	 1.4800e-02	-1.9800e-02	 4.4680e+00	 2.4862e+00
376	 1.5000e-02	-1.9800e-02	 4.4855e+00	 2.3740e+00
377	 1.5200e-02	-1.9800e-02	 4.5591e+00	 3.0072e+00
378	 1.5400e-02	-1.9800e-02	 4.3724e+00	 2.3462e+00
379	 1.5600e-02	-1.9800e-02	 4.4434e+00	 2.6818e+00
380	 1.5800e-02	-1.9800e-02	 4.3816e+00	 2.5076e+00
381	 1.6000e-02	-1.9800e-02	 4.3859e+00	 2.4139e+00
382	 1.6200e-02	-1.9800e-02	 4.3770e+00	 3.3790e+00
383	 1.6400e-02	-1.9800e-02	 4.5154e+00	 2.5276e+00
384	 1.6600e-02	-1.9800e-02	 4.3763e+00	 2.6677e+00
385	 1.6800e-02	-1.9800e-02	 4.4470e+00	 2.7909e+00
386	 1.7000e-02	-1.9800e-02	 4.3563e+00	 2.8876e+00
387	 1.7200e-02	-1.9800e-02	 4.4102e+00	 2.9454e+00
388	 1.7400e-02	-1.9800e-02	 4.3911e+00	 3.5468e+00
389	 1.7600e-02	-1.9800e-02	 4.4352e+00	 2.2134e+00
390	 1.7800e-02	-1.9800e-02	 4.3905e+00	 2.6295e+00
391	 1.8000e-02	-1.9800e-02	 4.3744e+00	 2.4172e+00
392	 1.8200e-02	-1.9800e-02	 4.3218e+00	 4.5312e+00
393	 1.8400e-02	-1.9800e-02	 4.3780e+00	 2.1256e+00
394	 1.8600e-02	-1.9800e-02	 4.4983e+00	 3.4020e+00
395	 1.8800e-02	-1.9800e-02	 4.4036e+00	 3.5529e+00
396	 1.9000e-02	-1.9800e-02	 4.3964e+00	 3.6367e+00
397	 1.9200e-02	-1.9800e-02	 4.2524e+00	 2.9809e+00
398	 1.9400e-02	-1.9800e-02	 4.3652e+00	 2.8771e+00
399	 1.9600e-02	-1.9800e-02	 4.3234e+00	 2.8675e+00
400	 1.9800e-02	-1.9800e-02	 4.1949e+00	 3.4891e+00
401	 2.0000e-02	-1.9800e-02	 4.4483e+00	 2.8629e+00
402	-2.0000e-02	-1.9600e-02	 4.3438e+00	 5.4460e+00
403	-1.9800e-02	-1.9600e-02	 4.3878e+00	 6.6820e+00
404	-1.9600e-02	-1.9600e-02	 4.3375e+00	 6.8489e+00
405	-1.9400e-02	-1.9600e-02	 4.2720e+00	 5.1648e+00
406	-1.9200e-02	-1.9600e-02	 4.3182e+00	 5.9762e+00
407	-1.9000e-02	-1.9600e-02	 4.2287e+00	 5.5854e+00
408	-1.8800e-02	-1.9600e-02	 4.2836e+00	 6.7990e+00
409	-1.8600e-02	-1.9600e-02	 4.2636e+00	 5.9294e+00
410	-1.8400e-02	-1.9600e-02	 4.3627e+00	 4.4772e+00
411	-1.8200e-02	-1.9600e-02	 4.4480e+00	 4.7113e+00
412	-1.8000e-02	-1.9600e-02	 4.2143e+00	 5.5748e+00
413	-1.7800e-02	-1.9600e-02	 4.2478e+00	 3.6379e+00
414	-1.7600e-02	-1.9600e-02	 4.4694e+00	 2.8922e+00
415	-1.7400e-02	-1.9600e-02	 4.3629e+00	 4.3152e+00
416	-1.7200e-02	-1.9600e-02	 4.3504e+00	 4.6571e+00
417	-1.7000e-02	-1.9600e-02	 4.4039e+00	 4.1025e+00
418	-1.6800e-02	-1.9600e-02	 4.3579e+00	 2.9481e+00
419	-1.6600e-02	-1.9600e-02	 4.2587e+00	 4.3586e+00
420	-1.6400e-02	-1.9600e-02	 4.4131e+00	 3.4505e+00
421	-1.6200e-02	-1.9600e-02	 4.4230e+00	 4.3149e+00
422	-1.6000e-02	-1.9600e-02	 4.4342e+00	 2.6394e+00
423	-1.5800e-02	-1.9600e-02	 4.4329e+00	 3.2429e+00
424	-1.5600e-02	-1.9600e-02	 4.2623e+00	 3.2209e+00
425	-1.5400e-02	-1.9600e-02	 4.4181e+00	 3.4201e+00
426	-1.5200e-02	-1.9600e-02	 4.2531e+00	 4.0516e+00
427	-1.5000e-02	-1.9600e-02	 4.3122e+00	 3.2127e+00
428	-1.4800e-02	-1.9600e-02	 4.3116e+00	 2.9714e+00
429	-1.4600e-02	-1.9600e-02	 4.3737e+00	 4.1630e+00
430	-1.4400e-02	-1.9600e-02	 4.3635e+00	 3.7079e+00
431	-1.4200e-02	-1.9600e-02	 4.3206e+00	 4.2784e+00
432	-1.4000e-02	-1.9600e-02	 4.3707e+00	 3.4895e+00
433	-1.3800e-02	-1.9600e-02	 4.3721e+00	 3.4194e+00
434	-1.3600e-02	-1.9600e-02	 4.3691e+00	 2.9540e+00
435	-1.3400e-02	-1.9600e-02	 4.3484e+00	 3.0727e+00
436	-1.3200e-02	-1.9600e-02	 4.3694e+00	 2.6042e+00
437	-1.3000e-02	-1.9600e-02	 4.5078e+00	 3.1275e+00
438	-1.2800e-02	-1.9600e-02	 4.2948e+00	 2.6894e+00
439	-1.2600e-02	-1.9600e-02	 4.2777e+00	 2.6652e+00
440	-1.2400e-02	-1.9600e-02	 4.4828e+00	 2.7162e+00
441	-1.2200e-02	-1.9600e-02	 4.3790e+00	 2.2473e+00
442	-1.2000e-02	-1.9600e-02	 4.4079e+00	 2.5822e+00
443	-1.1800e-02	-1.9600e-02	 4.3944e+00	 2.6983e+00
444	-1.1600e-02	-1.9600e-02	 4.3385e+00	 3.0409e+00
445	-1.1400e-02	-1.9600e-02	 4.5588e+00	 2.9786e+00
446	-1.1200e-02	-1.9600e-02	 4.4316e+00	 2.6437e+00
447	-1.1000e-02	-1.9600e-02	 4.4562e+00	 2.8787e+00
448	-1.0800e-02	-1.9600e-02	 4.3356e+00	 2.8787e+00
449	-1.0600e-02	-1.9600e-02	 4.5121e+00	 2.2272e+00
450	-1.0400e-02	-1.9600e-02	 4.3231e+00	 3.0681e+00
451	-1.0200e-02	-1.9600e-02	 4.4822e+00	 3.3774e+00
452	-1.0000e-02	-1.9600e-02	 4.4131e+00	 2.6749e+00
453	-9.8000e-03	-1.9600e-02	 4.2481e+00	 3.0178e+00
454	-9.6000e-03	-1.9600e-02	 4.4651e+00	 2.9037e+00
455	-9.4000e-03	-1.9600e-02	 4.3408e+00	 2.4818e+00
456	-9.2000e-03	-1.9600e-02	 4.3563e+00	 2.4589e+00
457	-9.0000e-03	-1.9600e-02	 4.4191e+00	 2.6499e+00
458	-8.8000e-03	-1.9600e-02	 4.3497e+00	 2.7643e+00
459	-8.6000e-03	-1.9600e-02	 4.3185e+00	 2.4471e+00
460	-8.4000e-03	-1.9600e-02	 4.2633e+00	 3.2479e+00
461	-8.2000e-03	-1.9600e-02	 4.4730e+00	 2.7896e+00
462	-8.0000e-03	-1.9600e-02	 4.3799e+00	 2.9336e+00
463	-7.8000e-03	-1.9600e-02	 4.3583e+00	 3.3984e+00
464	-7.6000e-03	-1.9600e-02	 4.3964e+00	 2.6747e+00
465	-7.4000e-03	-1.9600e-02	 4.3776e+00	 2.4169e+00
466	-7.2000e-03	-1.9600e-02	 4.4608e+00	 2.9435e+00
467	-7.0000e-03	-1.9600e-02	 4.3507e+00	 3.4300e+00
468	-6.8000e-03	-1.9600e-02	 4.3857e+00	 3.0353e+00
469	-6.6000e-03	-1.9600e-02	 4.3109e+00	 3.6890e+00
470	-6.4000e-03	-1.9600e-02	 4.3786e+00	 3.3120e+00
471	-6.2000e-03	-1.9600e-02	 4.3737e+00	 3.3220e+00
472	-6.0000e-03	-1.9600e-02	 4.4306e+00	 2.9410e+00
473	-5.8000e-03	-1.9600e-02	 4.3221e+00	 4.2090e+00
474	-5.6000e-03	-1.9600e-02	 4.3747e+00	 3.7202e+00
475	-5.4000e-03	-1.9600e-02	 4.3303e+00	 4.5077e+00
476	-5.2000e-03	-1.9600e-02	 4.3195e+00	 4.8209e+00
477	-5.0000e-03	-1.9600e-02	 4.3823e+00	 4.5384e+00
478	-4.8000e-03	-1.9600e-02	 4.3037e+00	 4.4782e+00
479	-4.6000e-03	-1.9600e-02	 4.3878e+00	 3.6440e+00
480	-4.4000e-03	-1.9600e-02	 4.3297e+00	 4.2297e+00
481	-4.2000e-03	-1.9600e-02	 4.3362e+00	 4.5847e+00
482	-4.0000e-03	-1.9600e-02	 4.3106e+00	 5.5788e+00
483	-3.8000e-03	-1.9600e-02	 4.3168e+00	 3.8649e+00
484	-3.6000e-03	-1.9600e-02	 4.2610e+00	 5.4238e+00
485	-3.4000e-03	-1.9600e-02	 4.2471e+00	 5.1432e+00
486	-3.2000e-03	-1.9600e-02	 4.2416e+00	 4.6981e+00
487	-3.0000e-03	-1.9600e-02	 4.3260e+00	 5.2688e+00
488	-2.8000e-03	-1.9600e-02	 4.3155e+00	 6.6563e+00
489	-2.6000e-03	-1.9600e-02	 4.4572e+00	 3.5266e+00
490	-2.4000e-03	-1.9600e-02	 4.2764e+00	 5.5209e+00
491	-2.2000e-03	-1.9600e-02	 4.2836e+00	 6.8001e+00
492	-2.0000e-03	-1.9600e-02	 4.2633e+00	 6.5485e+00
493	-1.8000e-03	-1.9600e-02	 4.2780e+00	 4.4789e+00
494	-1.6000e-03	-1.9600e-02	 4.2997e+00	 5.6307e+00
495	-1.4000e-03	-1.9600e-02	 4.2633e+00	 5.6064e+00
496	-1.2000e-03	-1.9600e-02	 4.2547e+00	 5.9956e+00
497	-1.0000e-03	-1.9600e-02	 4.2846e+00	 5.1761e+00
498	-8.0000e-04	-1.9600e-02	 4.3402e+00	 4.6760e+00
499	-6.0000e-04	-1.9600e-02	 4.3162e+00	 5.8056e+00
500	-4.0000e-04	-1.9600e-02	 4.3441e+00	 4.8862e+00
501	-2.0000e-04	-1.9600e-02	 4.2606e+00	 3.7278e+00
502	 0.0000e+00	-1.9600e-02	 4.3198e+00	 5.8322e+00
503	 2.0000e-04	-1.9600e-02	 4.3783e+00	 5.5492e+00
504	 4.0000e-04	-1.9600e-02	 4.2794e+00	 5.3161e+00
505	 6.0000e-04	-1.9600e-02	 4.2981e+00	 5.9893e+00
506	 8.0000e-04	-1.9600e-02	 4.3655e+00	 4.5399e+00
507	 1.0000e-03	-1.9600e-02	 4.3757e+00	 4.5920e+00
508	 1.2000e-03	-1.9600e-02	 4.3849e+00	 3.4001e+00
509	 1.4000e-03	-1.9600e-02	 4.3615e+00	 4.3576e+00
510	 1.6000e-03	-1.9600e-02	 4.2629e+00	 5.3908e+00
511	 1.8000e-03	-1.9600e-02	 4.4506e+00	 3.1979e+00
512	 2.0000e-03	-1.9600e-02	 4.3244e+00	 4.4809e+00
513	 2.2000e-03	-1.9600e-02	 4.2205e+00	 6.2262e+00
514	 2.4000e-03	-1.9600e-02	 4.3625e+00	 4.7719e+00
515	 2.6000e-03	-1.9600e-02	 4.3089e+00	 5.2271e+00
516	 2.8000e-03	-1.9600e-02	 4.3145e+00	 3.0293e+00
517	 3.0000e-03	-1.9600e-02	 4.3441e+00	 3.8438e+00
518	 3.2000e-03	-1.9600e-02	 4.3944e+00	 4.3211e+00
519	 3.4000e-03	-1.9600e-02	 4.1860e+00	 4.4286e+00
520	 3.6000e-03	-1.9600e-02	 4.2090e+00	 5.2565e+00
521	 3.8000e-03	-1.9600e-02	 4.2820e+00	 4.1267e+00
522	 4.0000e-03	-1.9600e-02	 4.3596e+00	 4.4260e+00
523	 4.2000e-03	-1.9600e-02	 4.3109e+00	 4.3379e+00
524	 4.4000e-03	-1.9600e-02	 4.3698e+00	 4.4562e+00
525	 4.6000e-03	-1.9600e-02	 4.2429e+00	 3.9630e+00
526	 4.8000e-03	-1.9600e-02	 4.3283e+00	 3.4484e+00
527	 5.0000e-03	-1.9600e-02	 4.3540e+00	 5.3304e+00
528	 5.2000e-03	-1.9600e-02	 4.2685e+00	 3.9395e+00
529	 5.4000e-03	-1.9600e-02	 4.2636e+00	 5.3336e+00
530	 5.6000e-03	-1.9600e-02	 4.3274e+00	 3.4832e+00
531	 5.8000e-03	-1.9600e-02	 4.3182e+00	 3.1698e+00
532	 6.0000e-03	-1.9600e-02	 4.4033e+00	 3.6887e+00
533	 6.2000e-03	-1.9600e-02	 4.3990e+00	 4.6847e+00
534	 6.4000e-03	-1.9600e-02	 4.2961e+00	 3.7511e+00
535	 6.6000e-03	-1.9600e-02	 4.3182e+00	 2.7291e+00
536	 6.8000e-03	-1.9600e-02	 4.3724e+00	 4.0187e+00
537	 7.0000e-03	-1.9600e-02	 4.3517e+00	 3.0263e+00
538	 7.2000e-03	-1.9600e-02	 4.3655e+00	 3.3928e+00
539	 7.4000e-03	-1.9600e-02	 4.4713e+00	 2.5530e+00
540	 7.6000e-03	-1.9600e-02	 4.3589e+00	 3.5762e+00
541	 7.8000e-03	-1.9600e-02	 4.3283e+00	 3.8603e+00
542	 8.0000e-03	-1.9600e-02	 4.4881e+00	 2.9685e+00
543	 8.2000e-03	-1.9600e-02	 4.3537e+00	 2.8641e+00
544	 8.4000e-03	-1.9600e-02	 4.4533e+00	 3.0179e+00
545	 8.6000e-03	-1.9600e-02	 4.4378e+00	 3.0700e+00
546	 8.8000e-03	-1.9600e-02	 4.3744e+00	 2.5655e+00
547	 9.0000e-03	-1.9600e-02	 4.4322e+00	 2.6854e+00
548	 9.2000e-03	-1.9600e-02	 4.3454e+00	 2.5898e+00
549	 9.4000e-03	-1.9600e-02	 4.4638e+00	 2.5457e+00
550	 9.6000e-03	-1.9600e-02	 4.3057e+00	 2.1680e+00
551	 9.8000e-03	-1.9600e-02	 4.4046e+00	 2.3337e+00
552	 1.0000e-02	-1.9600e-02	 4.4056e+00	 2.6547e+00
553	 1.0200e-02	-1.9600e-02	 4.4680e+00	 2.5733e+00
554	 1.0400e-02	-1.9600e-02	 4.5808e+00	 2.4451e+00
555	 1.0600e-02	-1.9600e-02	 4.5939e+00	 2.4402e+00
556	 1.0800e-02	-1.9600e-02	 4.4174e+00	 2.7504e+00
557	 1.1000e-02	-1.9600e-02	 4.4562e+00	 2.4856e+00
558	 1.1200e-02	-1.9600e-02	 4.4934e+00	 2.3988e+00
559	 1.1400e-02	-1.9600e-02	 4.4572e+00	 2.4392e+00
560	 1.1600e-02	-1.9600e-02	 4.4851e+00	 2.5441e+00
561	 1.1800e-02	-1.9600e-02	 4.5670e+00	 2.2634e+00
562	 1.2000e-02	-1.9600e-02	 4.5170e+00	 2.5893e+00
563	 1.2200e-02	-1.9600e-02	 4.4976e+00	 2.7117e+00
564	 1.2400e-02	-1.9600e-02	 4.4837e+00	 2.5664e+00
565	 1.2600e-02	-1.9600e-02	 4.3829e+00	 2.4106e+00
566	 1.2800e-02	-1.9600e-02	 4.4782e+00	 2.6154e+00
567	 1.3000e-02	-1.9600e-02	 4.4720e+00	 2.3253e+00
568	 1.3200e-02	-1.9600e-02	 4.4388e+00	 2.4001e+00
569	 1.3400e-02	-1.9600e-02	 4.4431e+00	 2.6667e+00
570	 1.3600e-02	-1.9600e-02	 4.4835e+00	 2.2690e+00
571	 1.3800e-02	-1.9600e-02	 4.5243e+00	 2.6351e+00
572	 1.4000e-02	-1.9600e-02	 4.3537e+00	 2.4948e+00
573	 1.4200e-02	-1.9600e-02	 4.4496e+00	 2.0117e+00
574	 1.4400e-02	-1.9600e-02	 4.4894e+00	 2.5539e+00
575	 1.4600e-02	-1.9600e-02	 4.4238e+00	 2.6332e+00
576	 1.4800e-02	-1.9600e-02	 4.3938e+00	 2.4333e+00
577	 1.5000e-02	-1.9600e-02	 4.4049e+00	 2.4898e+00
578	 1.5200e-02	-1.9600e-02	 4.4181e+00	 2.6246e+00
579	 1.5400e-02	-1.9600e-02	 4.4911e+00	 2.7822e+00
580	 1.5600e-02	-1.9600e-02	 4.3668e+00	 2.7827e+00
581	 1.5800e-02	-1.9600e-02	 4.4674e+00	 2.7268e+00
582	 1.6000e-02	-1.9600e-02	 4.5190e+00	 2.7140e+00
583	 1.6200e-02	-1.9600e-02	 4.3313e+00	 2.1940e+00
584	 1.6400e-02	-1.9600e-02	 4.3711e+00	 3.1159e+00
585	 1.6600e-02	-1.9600e-02	 4.5555e+00	 2.1746e+00
586	 1.6800e-02	-1.9600e-02	 4.4496e+00	 2.5881e+00
587	 1.7000e-02	-1.9600e-02	 4.2991e+00	 2.3396e+00
588	 1.7200e-02	-1.9600e-02	 4.4092e+00	 2.5388e+00
589	 1.7400e-02	-1.9600e-02	 4.3336e+00	 2.5931e+00
590	 1.7600e-02	-1.9600e-02	 4.3346e+00	 3.2245e+00
591	 1.7800e-02	-1.9600e-02	 4.3776e+00	 2.5122e+00
592	 1.8000e-02	-1.9600e-02	 4.4358e+00	 2.8672e+00
593	 1.8200e-02	-1.9600e-02	 4.3421e+00	 2.4586e+00
594	 1.8400e-02	-1.9600e-02	 4.4263e+00	 3.3212e+00
595	 1.8600e-02	-1.9600e-02	 4.3681e+00	 2.8475e+00
596	 1.8800e-02	-1.9600e-02	 4.4108e+00	 3.2117e+00
597	 1.9000e-02	-1.9600e-02	 4.3961e+00	 3.2081e+00
598	 1.9200e-02	-1.9600e-02	 4.3395e+00	 3.7419e+00
599	 1.9400e-02	-1.9600e-02	 4.3270e+00	 2.8623e+00
600	 1.9600e-02	-1.9600e-02	 4.4628e+00	 3.1203e+00
601	 1.9800e-02	-1.9600e-02	 4.3573e+00	 4.1781e+00
602	 2.0000e-02	-1.9600e-02	 4.4286e+00	 3.8760e+00
603	-2.0000e-02	-1.9400e-02	 4.2810e+00	 6.0015e+00
604	-1.9800e-02	-1.9400e-02	 4.2610e+00	 6.2957e+00
605	-1.9600e-02	-1.9400e-02	 4.3721e+00	 5.1261e+00
606	-1.9400e-02	-1.9400e-02	 4.2790e+00	 6.4219e+00
607	-1.9200e-02	-1.9400e-02	 4.4095e+00	 6.8305e+00
608	-1.9000e-02	-1.9400e-02	 4.3264e+00	 5.8268e+00
609	-1.8800e-02	-1.9400e-02	 4.2488e+00	 6.0153e+00
610	-1.8600e-02	-1.9400e-02	 4.4260e+00	 5.2892e+00
611	-1.8400e-02	-1.9400e-02	 4.2097e+00	 6.1468e+00
612	-1.8200e-02	-1.9400e-02	 4.1765e+00	 4.0364e+00
613	-1.8000e-02	-1.9400e-02	 4.2830e+00	 4.2243e+00
614	-1.7800e-02	-1.9400e-02	 4.4235e+00	 5.2027e+00
615	-1.7600e-02	-1.9400e-02	 4.4583e+00	 4.8632e+00
616	-1.7400e-02	-1.9400e-02	 4.3790e+00	 4.9976e+00
617	-1.7200e-02	-1.9400e-02	 4.2590e+00	 4.3523e+00
618	-1.7000e-02	-1.9400e-02	 4.3060e+00	 4.3686e+00
619	-1.6800e-02	-1.9400e-02	 4.3329e+00	 4.3267e+00
620	-1.6600e-02	-1.9400e-02	 4.3688e+00	 3.4099e+00
621	-1.6400e-02	-1.9400e-02	 4.4026e+00	 4.4623e+00
622	-1.6200e-02	-1.9400e-02	 4.1482e+00	 4.7977e+00
623	-1.6000e-02	-1.9400e-02	 4.4085e+00	 3.7399e+00
624	-1.5800e-02	-1.9400e-02	 4.2636e+00	 3.5966e+00
625	-1.5600e-02	-1.9400e-02	 4.3415e+00	 2.9855e+00
626	-1.5400e-02	-1.9400e-02	 4.2656e+00	 4.3714e+00
627	-1.5200e-02	-1.9400e-02	 4.4227e+00	 4.0013e+00
628	-1.5000e-02	-1.9400e-02	 4.3658e+00	 5.2744e+00
629	-1.4800e-02	-1.9400e-02	 4.3579e+00	 3.3008e+00
630	-1.4600e-02	-1.9400e-02	 4.4411e+00	 3.7976e+00
631	-1.4400e-02	-1.9400e-02	 4.4302e+00	 3.5039e+00
632	-1.4200e-02	-1.9400e-02	 4.3619e+00	 2.9277e+00
633	-1.4000e-02	-1.9400e-02	 4.3895e+00	 3.4528e+00
634	-1.3800e-02	-1.9400e-02	 4.3050e+00	 2.2800e+00
635	-1.3600e-02	-1.9400e-02	 4.4092e+00	 2.7643e+00
636	-1.3400e-02	-1.9400e-02	 4.3806e+00	 3.0805e+00
637	-1.3200e-02	-1.9400e-02	 4.4003e+00	 3.5306e+00
638	-1.3000e-02	-1.9400e-02	 4.3520e+00	 2.8912e+00
639	-1.2800e-02	-1.9400e-02	 4.3362e+00	 2.8075e+00
640	-1.2600e-02	-1.9400e-02	 4.3665e+00	 2.9612e+00
641	-1.2400e-02	-1.9400e-02	 4.4306e+00	 3.0891e+00
642	-1.2200e-02	-1.9400e-02	 4.2764e+00	 2.0573e+00
643	-1.2000e-02	-1.9400e-02	 4.4240e+00	 2.4977e+00
644	-1.1800e-02	-1.9400e-02	 4.5512e+00	 2.7032e+00
645	-1.1600e-02	-1.9400e-02	 4.5144e+00	 2.3866e+00
646	-1.1400e-02	-1.9400e-02	 4.3767e+00	 2.7988e+00
647	-1.1200e-02	-1.9400e-02	 4.4947e+00	 2.6319e+00
648	-1.1000e-02	-1.9400e-02	 4.2554e+00	 2.3912e+00
649	-1.0800e-02	-1.9400e-02	 4.3648e+00	 2.6956e+00
650	-1.0600e-02	-1.9400e-02	 4.4010e+00	 2.5998e+00
651	-1.0400e-02	-1.9400e-02	 4.4164e+00	 3.0038e+00
652	-1.0200e-02	-1.9400e-02	 4.3122e+00	 2.2336e+00
653	-1.0000e-02	-1.9400e-02	 4.3875e+00	 2.8357e+00
654	-9.8000e-03	-1.9400e-02	 4.3655e+00	 2.4133e+00
655	-9.6000e-03	-1.9400e-02	 4.3750e+00	 2.7880e+00
656	-9.4000e-03	-1.9400e-02	 4.4460e+00	 2.5309e+00
657	-9.2000e-03	-1.9400e-02	 4.4227e+00	 2.2109e+00
658	-9.0000e-03	-1.9400e-02	 4.4427e+00	 3.5690e+00
659	-8.8000e-03	-1.9400e-02	 4.3290e+00	 2.7004e+00
660	-8.6000e-03	-1.9400e-02	 4.3356e+00	 2.7633e+00
661	-8.4000e-03	-1.9400e-02	 4.3135e+00	 2.9576e+00
662	-8.2000e-03	-1.9400e-02	 4.4197e+00	 2.7367e+00
663	-8.0000e-03	-1.9400e-02	 4.3872e+00	 3.2676e+00
664	-7.8000e-03	-1.9400e-02	 4.3165e+00	 3.1838e+00
665	-7.6000e-03	-1.9400e-02	 4.3477e+00	 2.7564e+00
666	-7.4000e-03	-1.9400e-02	 4.3106e+00	 4.0095e+00
667	-7.2000e-03	-1.9400e-02	 4.1633e+00	 2.9214e+00
668	-7.0000e-03	-1.9400e-02	 4.4112e+00	 3.7051e+00
669	-6.8000e-03	-1.9400e-02	 4.3987e+00	 2.7844e+00
670	-6.6000e-03	-1.9400e-02	 4.3908e+00	 4.4233e+00
671	-6.4000e-03	-1.9400e-02	 4.3024e+00	 3.4839e+00
672	-6.2000e-03	-1.9400e-02	 4.2182e+00	 4.6201e+00
673	-6.0000e-03	-1.9400e-02	 4.1817e+00	 3.3478e+00
674	-5.8000e-03	-1.9400e-02	 4.2409e+00	 4.9161e+00
675	-5.6000e-03	-1.9400e-02	 4.2524e+00	 4.0677e+00
676	-5.4000e-03	-1.9400e-02	 4.2146e+00	 4.2435e+00
677	-5.2000e-03	-1.9400e-02	 4.4776e+00	 4.8780e+00
678	-5.0000e-03	-1.9400e-02	 4.3892e+00	 4.4319e+00
679	-4.8000e-03	-1.9400e-02	 4.3620e+00	 3.6318e+00
680	-4.6000e-03	-1.9400e-02	 4.2705e+00	 5.4197e+00
681	-4.4000e-03	-1.9400e-02	 4.4072e+00	 4.3382e+00
682	-4.2000e-03	-1.9400e-02	 4.3938e+00	 3.6139e+00
683	-4.0000e-03	-1.9400e-02	 4.2481e+00	 5.4404e+00
684	-3.8000e-03	-1.9400e-02	 4.3106e+00	 6.1005e+00
685	-3.6000e-03	-1.9400e-02	 4.3356e+00	 4.5266e+00
686	-3.4000e-03	-1.9400e-02	 4.3854e+00	 5.0469e+00
687	-3.2000e-03	-1.9400e-02	 4.3162e+00	 6.0278e+00
688	-3.0000e-03	-1.9400e-02	 4.4306e+00	 4.1656e+00
689	-2.8000e-03	-1.9400e-02	 4.3214e+00	 6.0562e+00
690	-2.6000e-03	-1.9400e-02	 4.4007e+00	 6.1146e+00
691	-2.4000e-03	-1.9400e-02	 4.3441e+00	 5.4157e+00
692	-2.2000e-03	-1.9400e-02	 4.3836e+00	 5.8687e+00
693	-2.0000e-03	-1.9400e-02	 4.2291e+00	 6.4785e+00
694	-1.8000e-03	-1.9400e-02	 4.3684e+00	 6.1192e+00
695	-1.6000e-03	-1.9400e-02	 4.3704e+00	 5.0657e+00
696	-1.4000e-03	-1.9400e-02	 4.3727e+00	 6.0048e+00
697	-1.2000e-03	-1.9400e-02	 4.3760e+00	 6.7492e+00
698	-1.0000e-03	-1.9400e-02	 4.3260e+00	 5.0867e+00
699	-8.0000e-04	-1.9400e-02	 4.2794e+00	 5.4854e+00
700	-6.0000e-04	-1.9400e-02	 4.2886e+00	 3.9092e+00
701	-4.0000e-04	-1.9400e-02	 4.3855e+00	 4.8398e+00
702	-2.0000e-04	-1.9400e-02	 4.2130e+00	 5.0354e+00
703	 0.0000e+00	-1.9400e-02	 4.2301e+00	 5.0328e+00
704	 2.0000e-04	-1.9400e-02	 4.3980e+00	 5.7175e+00
705	 4.0000e-04	-1.9400e-02	 4.3609e+00	 4.4220e+00
706	 6.0000e-04	-1.9400e-02	 4.3333e+00	 5.6379e+00
707	 8.0000e-04	-1.9400e-02	 4.2994e+00	 4.3443e+00
708	 1.0000e-03	-1.9400e-02	 4.3842e+00	 4.3814e+00
709	 1.2000e-03	-1.9400e-02	 4.3823e+00	 5.1616e+00
710	 1.4000e-03	-1.9400e-02	 4.2310e+00	 3.9411e+00
711	 1.6000e-03	-1.9400e-02	 4.3619e+00	 4.8385e+00
712	 1.8000e-03	-1.9400e-02	 4.2245e+00	 4.8786e+00
713	 2.0000e-03	-1.9400e-02	 4.4020e+00	 4.0654e+00
714	 2.2000e-03	-1.9400e-02	 4.3149e+00	 4.8099e+00
715	 2.4000e-03	-1.9400e-02	 4.3550e+00	 4.3970e+00
716	 2.6000e-03	-1.9400e-02	 4.2412e+00	 2.7594e+00
717	 2.8000e-03	-1.9400e-02	 4.3911e+00	 4.4464e+00
718	 3.0000e-03	-1.9400e-02	 4.2639e+00	 3.8701e+00
719	 3.2000e-03	-1.9400e-02	 4.3352e+00	 4.2093e+00
720	 3.4000e-03	-1.9400e-02	 4.3530e+00	 2.9106e+00
721	 3.6000e-03	-1.9400e-02	 4.4062e+00	 4.0489e+00
722	 3.8000e-03	-1.9400e-02	 4.2455e+00	 3.8330e+00
723	 4.0000e-03	-1.9400e-02	 4.3688e+00	 5.1712e+00
724	 4.2000e-03	-1.9400e-02	 4.2928e+00	 3.9924e+00
725	 4.4000e-03	-1.9400e-02	 4.2001e+00	 4.8066e+00
726	 4.6000e-03	-1.9400e-02	 4.3300e+00	 4.5581e+00
727	 4.8000e-03	-1.9400e-02	 4.1903e+00	 4.0535e+00
728	 5.0000e-03	-1.9400e-02	 4.2363e+00	 3.6791e+00
729	 5.2000e-03	-1.9400e-02	 4.4082e+00	 5.0188e+00
730	 5.4000e-03	-1.9400e-02	 4.3382e+00	 4.2376e+00
731	 5.6000e-03	-1.9400e-02	 4.4158e+00	 4.2544e+00
732	 5.8000e-03	-1.9400e-02	 4.3267e+00	 4.5354e+00
733	 6.0000e-03	-1.9400e-02	 4.2807e+00	 4.0437e+00
